material,formula_latex,family,tc_kelvin,year,pressure_gpa,paper_id,is_theoretical
Al,,elemental,0.95,1998,0,arxiv:cond-mat/9805349,false
UPt3,,heavy_fermion,0.55,1998,0,arxiv:cond-mat/9803311,false
UPt3,,heavy_fermion,0.5,1998,0,arxiv:cond-mat/9803311,false
UPt3,,heavy_fermion,0.4,1998,0,arxiv:cond-mat/9803135,true
HgBa2CaCu2O6+δ,,cuprate,127,1999,0,arxiv:cond-mat/9904385,false
HgBa2Ca3Cu4O10+x,,cuprate,123,1999,0,arxiv:cond-mat/9902232,true
"(Cu,C)-1234",,Other,117,1999,0,arxiv:cond-mat/9902232,true
Tl2Ba2CaCu2O8,,cuprate,110,1999,0,arxiv:cond-mat/9907035,false
Tl2Ba2CaCu2O8,,cuprate,106,1999,0,arxiv:cond-mat/9905201,false
YBa2Cu3O6.92,,cuprate,100,1999,0,arxiv:cond-mat/9907338,true
Tl2Ba2CaCu2O8,,cuprate,98,1999,0,arxiv:cond-mat/9906187,false
HgBa2CuO4.096,,cuprate,95.65,1999,0,arxiv:cond-mat/9912052,false
NdBa2Cu3O6.99,,cuprate,95.5,1999,0,arxiv:cond-mat/9912333,false
Bi2Sr2Ca0.9Y0.1Cu2O8+δ,,cuprate,95,1999,0,arxiv:cond-mat/9912232,true
YBa2Cu3O6.9,,cuprate,93.6,1999,0,arxiv:cond-mat/9910367,false
YBa2Cu3O6+x,,cuprate,93.5,1999,0,arxiv:cond-mat/9906251,false
NdBa2Cu3O6.96,,cuprate,93.5,1999,0,arxiv:cond-mat/9912333,false
YBa2Cu3O6.93,,cuprate,93.35,1999,0,arxiv:cond-mat/9912052,false
YBa2Cu3O6.95,,cuprate,93.3,1999,0,arxiv:cond-mat/9904138,true
YBa2Cu3O6+x,,cuprate,93.2,1999,0,arxiv:cond-mat/9906251,false
YBa2Cu3O7-δ,,cuprate,93.2,1999,0,arxiv:cond-mat/9908457,false
YBa2Cu3O6.95,,cuprate,93.2,1999,0,arxiv:cond-mat/9906452,false
YBa2Cu3O6.93,,cuprate,93,1999,0,arxiv:cond-mat/9912073,false
YBa2Cu3O6+x,,cuprate,93,1999,0,arxiv:cond-mat/9901294,false
YBa2Cu3O6+x,,cuprate,93,1999,0,arxiv:cond-mat/9906251,true
YBa2Cu3O7-δ,,cuprate,93,1999,0,arxiv:cond-mat/9905026,false
YBa2Cu3O6.95,,cuprate,93,1999,0,arxiv:cond-mat/9904160,true
GdBa2Cu3O7-δ,,cuprate,92.5,1999,0,arxiv:cond-mat/9912418,false
GdBa2Cu3O7-δ,,cuprate,92.5,1999,0,arxiv:cond-mat/9912418,true
YBa2Cu3O6.95,,cuprate,92.5,1999,0,arxiv:cond-mat/9901230,false
YBa2Cu3O7-δ,,cuprate,92.33,1999,0,arxiv:cond-mat/9911352,false
YBa2Cu3O7-δ,,cuprate,92.12,1999,0,arxiv:cond-mat/9911352,false
YBa2Cu3O6+x,,cuprate,92,1999,0,arxiv:cond-mat/9906251,false
YBa2Cu3O7-δ,,cuprate,92,1999,0,arxiv:cond-mat/9912140,false
YBa2Cu3O6.95,,cuprate,92,1999,0,arxiv:cond-mat/9911211,false
YBa2Cu3O7-δ,,cuprate,91.6,1999,0,arxiv:cond-mat/9907062,false
YBa2Cu3O6.93,,cuprate,91.5,1999,0,arxiv:cond-mat/9908272,false
YBa2Cu3O6+x,,cuprate,91.5,1999,0,arxiv:cond-mat/9906251,false
YBa2Cu3O7-δ,,cuprate,91.4,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,91.3,1999,,arxiv:cond-mat/9906040,false
YBa2cu3o7(a),,Other,91,1999,0,arxiv:cond-mat/9907035,false
YBa2Cu3O6.93,,cuprate,91,1999,0,arxiv:cond-mat/9903352,false
YBa2Cu3O6+x,,cuprate,91,1999,0,arxiv:cond-mat/9903397,false
YBa2cu3o7(b),,Other,91,1999,0,arxiv:cond-mat/9907035,false
Tl2Ba2CuO6+δ,,cuprate,91,1999,0,arxiv:cond-mat/9905370,false
YBa2Cu3O7-δ,,cuprate,91,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O6.92,,cuprate,91,1999,0,arxiv:cond-mat/9907338,true
YBa2Cu3O7-δ,,cuprate,90.8,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,90.7,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,90.3,1999,0,arxiv:cond-mat/9903407,false
YBa2Cu3O7-δ,,cuprate,90.3,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,90.25,1999,0,arxiv:cond-mat/9907282,false
YBa2Cu3O7-δ,,cuprate,90.2,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,90.1,1999,,arxiv:cond-mat/9906040,false
BSCCO-2212,,cuprate,90,1999,0,arxiv:cond-mat/9912380,false
YBa2Cu3O6.9,,cuprate,90,1999,0,arxiv:cond-mat/9910003,true
Bi2Sr2(CaxY1-x)Cu2O8,,cuprate,90,1999,0,arxiv:cond-mat/9908272,false
PrBa2Cu3O7,,cuprate,90,1999,0,arxiv:cond-mat/9909086,false
YBa2Cu3O7-δ,,cuprate,90,1999,0,arxiv:cond-mat/9902095,false
YBa2Cu3O7-δ,,cuprate,90,1999,0,arxiv:cond-mat/9904275,true
YBa2Cu3O7-δ,,cuprate,90,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,89.9,1999,,arxiv:cond-mat/9906040,false
Y1-xCaxBa2Cu3O7-δ,,cuprate,89.5,1999,0,arxiv:cond-mat/9905026,false
YBa2Cu3O6+x,,cuprate,89.5,1999,0,arxiv:cond-mat/9901039,false
YBa2Cu3O7-δ,,cuprate,89.5,1999,0,arxiv:cond-mat/9901085,false
YBa2Cu3O7-δ,,cuprate,89.2,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O6.93,,cuprate,89,1999,0,arxiv:cond-mat/9912073,false
HgBa2CuO4.108,,cuprate,88.8,1999,0,arxiv:cond-mat/9912052,false
YBa2Cu3O7-δ,,cuprate,88.2,1999,0,arxiv:cond-mat/9908033,false
YBa2Cu3O7-δ,,cuprate,88,1999,0,arxiv:cond-mat/9908355,false
YBa2Cu3O7-δ,,cuprate,88,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,87.2,1999,0,arxiv:cond-mat/9901341,false
YBa2Cu3O7-δ,,cuprate,87.1,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O6.85,,cuprate,87,1999,0,arxiv:cond-mat/9910041,false
Bi2Sr2Ca0.9Er0.1Cu2O8,,cuprate,87,1999,0,arxiv:cond-mat/9903023,false
YBa2Cu3O7.0,,cuprate,87,1999,0,arxiv:cond-mat/9908272,false
Bi2Sr2Ca0.8Y0.2Cu2O8+δ,,cuprate,87,1999,0,arxiv:cond-mat/9912232,true
YBa2Cu3O6+x,,cuprate,87,1999,0,arxiv:cond-mat/9906446,true
YBa2Cu3O7-δ,,cuprate,87,1999,0,arxiv:cond-mat/9902095,false
YBa2Cu3Ox,,cuprate,87,1999,0,arxiv:cond-mat/9903065,false
Y0.9Pr0.1Ba2Cu3O7,,cuprate,86.3,1999,0,arxiv:cond-mat/9908355,false
Bi₂Sr₂CaCu₂O₈+δ,,cuprate,86.3,1999,0,arxiv:cond-mat/9908156,false
YBa2Cu3O7-δ,,cuprate,86.1,1999,,arxiv:cond-mat/9906040,false
Tl2Ba2CuO6+δ,,cuprate,86,1999,0,arxiv:cond-mat/9905370,false
YBa2Cu3O7-δ,,cuprate,86,1999,0,arxiv:cond-mat/9902095,false
YBa2Cu3O7-δ,,cuprate,85.3,1999,0,arxiv:cond-mat/9910519,false
YBa2Cu3O7-δ,,cuprate,85.3,1999,0,arxiv:cond-mat/9910519,true
BiSrCacu2o8^c(b),,Other,85,1999,0,arxiv:cond-mat/9907035,false
BiSrCacu2o8^c(a),,Other,85,1999,0,arxiv:cond-mat/9907035,false
YBa2Cu3O7-δ,,cuprate,84.5,1999,0,arxiv:cond-mat/9902095,false
YBa2Cu3O7-δ,,cuprate,84.3,1999,0,arxiv:cond-mat/9912140,false
YBa2Cu3O6.95,,cuprate,84,1999,0,arxiv:cond-mat/9901231,false
Y1-xCaxBa2Cu3O7-δ,,cuprate,83,1999,0,arxiv:cond-mat/9905026,false
Bi2Sr2Ca(Cu1-xZnx)2O8+δ,,cuprate,83,1999,0,arxiv:cond-mat/9901349,false
Y0.95Ca0.05Ba2Cu3O7-δ,,cuprate,82.7,1999,0,arxiv:cond-mat/9908355,false
YBa2Cu3O7-δ,,cuprate,82.7,1999,,arxiv:cond-mat/9906040,false
Tl2Ba2CuO6+δ,,cuprate,82,1999,0,arxiv:cond-mat/9906187,false
Bi2Sr2(CaxY1-x)Cu2O8,,cuprate,81.6,1999,0,arxiv:cond-mat/9908272,false
YBa2Cu3O7-δ,,cuprate,81.4,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O6.93,,cuprate,81,1999,0,arxiv:cond-mat/9912073,false
Tl2Ba2CuO6+δ,,cuprate,81,1999,0,arxiv:cond-mat/9905170,false
YBa2Cu4O8,,cuprate,81,1999,0,arxiv:cond-mat/9907005,false
YBa2Cu4O8,,cuprate,81,1999,0,arxiv:cond-mat/9907028,true
YBa2Cu3O6.95,,cuprate,80.9,1999,0,arxiv:cond-mat/9901230,false
YBa2Cu3O7-δ,,cuprate,80.5,1999,0,arxiv:cond-mat/9902095,false
YBa2(Cu0.97Ni0.03)3O7,,cuprate,80,1999,0,arxiv:cond-mat/9912214,false
YBa2Cu3O6.75,,cuprate,80,1999,0,arxiv:cond-mat/9908047,false
Tl2Ba2CuO6+δ,,cuprate,80,1999,0,arxiv:cond-mat/9906187,false
YBa2Cu3O7-δ,,cuprate,80,1999,0,arxiv:cond-mat/9909151,false
YBa2Cu4O8,,cuprate,80,1999,0,arxiv:cond-mat/9904275,true
Zn-dopedBi2Sr2CaCu2O8+x,,cuprate,79,1999,0,arxiv:cond-mat/9905257,false
BiPbSrcu2o8,,Other,79,1999,0,arxiv:cond-mat/9907035,false
Bi2Sr2Ca(Cu1-xZnx)2O8+δ,,cuprate,78,1999,0,arxiv:cond-mat/9901349,false
YBa2(Cu0.99Zn0.01)3O7,,cuprate,78,1999,0,arxiv:cond-mat/9912214,false
YBa2Cu3O7-δ,,cuprate,77.5,1999,,arxiv:cond-mat/9906040,false
YBa2Cu3O7-δ,,cuprate,77,1999,,arxiv:cond-mat/9906040,false
YbBa2Cu3O7,,cuprate,76,1999,0,arxiv:cond-mat/9908273,true
Y1-xCaxBa2Cu3O7-δ,,cuprate,75,1999,0,arxiv:cond-mat/9905026,false
Bi2-xPbxSr2CaCu2O8+δ,,cuprate,75,1999,0,arxiv:cond-mat/9906187,false
Bi2Sr2Ca0.7Y0.3Cu2O8+δ,,cuprate,75,1999,0,arxiv:cond-mat/9912232,true
YBa2Cu3O6.93,,cuprate,75,1999,0,arxiv:cond-mat/9912073,false
Ni-dopedBi2Sr2CaCu2O8+x,,cuprate,75,1999,0,arxiv:cond-mat/9905257,false
Zn-dopedYBa2Cu3O7-x,,cuprate,68,1999,0,arxiv:cond-mat/9903071,true
YBa2Cu3O6.7,,cuprate,67,1999,0,arxiv:cond-mat/9910041,false
YBCO6.7,,cuprate,67,1999,0,arxiv:cond-mat/9902067,false
Bi2Sr2(Ca0.9Dy0.1)Cu2O8+δ,,cuprate,65,1999,0,arxiv:cond-mat/9901349,false
YBa2(ZnxCu1-x)3O7-δ,,cuprate,64.3,1999,0,arxiv:cond-mat/9911279,true
YBa2Cu3O6+x,,cuprate,64,1999,0,arxiv:cond-mat/9901322,false
(HgBr2)Bi2212,,cuprate,63.5,1999,0,arxiv:cond-mat/9907159,false
YBa2Cu3O6.63,,cuprate,63,1999,0,arxiv:cond-mat/9904138,true
YBa2Cu3O6.63,,cuprate,62.5,1999,0,arxiv:cond-mat/9903123,false
YBa2Cu3O6+x,,cuprate,62,1999,0,arxiv:cond-mat/9911182,false
YBa2Cu3O6.63,,cuprate,61,1999,0,arxiv:cond-mat/9903123,false
YBa2Cu3O6+x,,cuprate,60,1999,0,arxiv:cond-mat/9906446,true
YBa2Cu3O6.63,,cuprate,60,1999,0,arxiv:cond-mat/9904138,true
HgBa2CuO4+δ,,cuprate,60,1999,0,arxiv:cond-mat/9903117,false
YBa2Cu3O7-δ,,cuprate,60,1999,0,arxiv:cond-mat/9905424,true
YBa2Cu3O6.60,,cuprate,59,1999,0,arxiv:cond-mat/9906449,false
Bi2Sr2(CaxY1-x)Cu2O8,,cuprate,58,1999,0,arxiv:cond-mat/9908272,false
Bi2Sr2(Ca0.62Y0.38)Cu2O8,,cuprate,57,1999,0,arxiv:cond-mat/9908272,false
YBa2Cu3O6+x,,cuprate,56.5,1999,0,arxiv:cond-mat/9901039,false
Zn-dopedYBa2Cu3O7-x,,cuprate,55,1999,0,arxiv:cond-mat/9903071,true
Tl2Ba2CuO6+δ,,cuprate,54,1999,0,arxiv:cond-mat/9908405,false
YBa2Cu3O6.5,,cuprate,53.5,1999,0,arxiv:cond-mat/9908272,false
YBa2Cu3O6.5,,cuprate,53,1999,0,arxiv:cond-mat/9903291,false
YBa2Cu3O6.5,,cuprate,52,1999,0,arxiv:cond-mat/9908047,false
La2-xSrxCuO4,,cuprate,51.6,1999,8,arxiv:cond-mat/9910026,false
YBa2Cu3O6+x,,cuprate,50,1999,0,arxiv:cond-mat/9908205,false
HgBa2CuO4+δ,,cuprate,47.81,1999,0,arxiv:cond-mat/9905332,false
HgBa2CuO4+δ,,cuprate,47.62,1999,0,arxiv:cond-mat/9905332,false
HgBa2CuO4+δ,,cuprate,47.55,1999,0,arxiv:cond-mat/9905332,false
HgBa2CuO4+δ,,cuprate,47.38,1999,0.61,arxiv:cond-mat/9905332,false
HgBa2CuO4+δ,,cuprate,47.32,1999,0,arxiv:cond-mat/9905332,false
HgBa2CuO4+δ,,cuprate,47.18,1999,0.67,arxiv:cond-mat/9905332,false
Zn-dopedYBa2Cu3O7-x,,cuprate,46,1999,0,arxiv:cond-mat/9903071,true
La2CuO4+δ,,cuprate,42,1999,0,arxiv:cond-mat/9902157,false
La2CuO4+δ,,cuprate,42,1999,0,arxiv:cond-mat/9902248,true
La2CuO4+δ,,cuprate,40.5,1999,0,arxiv:cond-mat/9902157,false
La2CuO4+δ,,cuprate,40,1999,0,arxiv:cond-mat/9907035,false
HgBa2CuO4+δ,,cuprate,40,1999,0,arxiv:cond-mat/9905332,false
YBa2Cu3O6.6,,cuprate,40,1999,0,arxiv:cond-mat/9910056,false
YBa2Cu3O7-δ,,cuprate,40,1999,0,arxiv:cond-mat/9912394,true
La2-xSrxCuO4,,cuprate,39,1999,0,arxiv:cond-mat/9903088,true
La2-xSrxCuO4,,cuprate,38.5,1999,0,arxiv:cond-mat/9906456,false
La1.85Sr0.15CuO4,,cuprate,38,1999,0,arxiv:cond-mat/9902348,true
La2-xSrxCuO4,,cuprate,38,1999,0,arxiv:cond-mat/9904275,true
La2-xSrxCuO4,,cuprate,38,1999,0,arxiv:cond-mat/9910026,false
YBa2(Cu0.99Zn0.01)3O6.7,,cuprate,38,1999,0,arxiv:cond-mat/9911194,false
La2-xSrxCuO4,,cuprate,37.7,1999,0,arxiv:cond-mat/9903117,false
La1.85Sr0.15CuO4,,cuprate,37.5,1999,0,arxiv:cond-mat/9912453,false
RuSr2GdCu2O8,,cuprate,37.5,1999,0,arxiv:cond-mat/9909175,false
La1.83Sr0.17CuO4,,cuprate,37,1999,0,arxiv:cond-mat/9909342,false
La1.82Sr0.18CuO4,,cuprate,36.5,1999,0,arxiv:cond-mat/9908217,false
La1.85Sr0.15CuO4,,cuprate,36,1999,0,arxiv:cond-mat/9904340,false
La2-xSrxCuO4,,cuprate,36,1999,0,arxiv:cond-mat/9903117,false
La1.85Sr0.15CuO4,,cuprate,35.2,1999,0,arxiv:cond-mat/9911149,false
La1.865Sr0.135CuO4,,cuprate,35,1999,0,arxiv:cond-mat/9902348,true
La1.87Sr0.13CuO4,,cuprate,35,1999,0,arxiv:cond-mat/9909342,false
RuSr2GdCu2O8,,cuprate,35,1999,0,arxiv:cond-mat/9903210,false
HgBa2CuO4+δ,,cuprate,35,1999,0,arxiv:cond-mat/9903117,false
La1.854Sr0.146CuO4,,cuprate,34.55,1999,0,arxiv:cond-mat/9912052,false
Bi2Sr1.56La0.44CuO6,,cuprate,33.3,1999,0,arxiv:cond-mat/9906268,false
Tl2Ba2CuO6+δ,,cuprate,33,1999,0,arxiv:cond-mat/9908405,false
Ba0.6K0.4BiO3,,bismuthate,32,1999,0,arxiv:cond-mat/9904288,false
La2-xSrxCuO4,,cuprate,32,1999,0,arxiv:cond-mat/9904275,true
La1.81Sr0.19CuO4,,cuprate,32,1999,0,arxiv:cond-mat/9909342,false
Tl2Ba2CuO6+δ,,cuprate,32,1999,0,arxiv:cond-mat/9905170,false
La1.88Sr0.12CuO4,,cuprate,31.5,1999,0,arxiv:cond-mat/9908217,false
Ba0.6K0.4BiO3,,bismuthate,31,1999,0,arxiv:cond-mat/9903254,false
La1.885Sr0.115CuO4,,cuprate,31,1999,0,arxiv:cond-mat/9902348,true
La2CuO4+δ,,cuprate,31,1999,0,arxiv:cond-mat/9902157,false
La1.875Sr0.125CuO4,,cuprate,31,1999,0,arxiv:cond-mat/9902348,true
La2-xSrxCuO4,,cuprate,31,1999,0,arxiv:cond-mat/9902157,false
La1.88Sr0.12CuO4,,cuprate,31,1999,0,arxiv:cond-mat/9902201,false
La1.88Sr0.12CuO4,,cuprate,31,1999,0,arxiv:cond-mat/9902248,true
La1.90Sr0.10CuO4,,cuprate,31,1999,0,arxiv:cond-mat/9902248,true
Tl2Ba2CuO6+δ,,cuprate,31,1999,0,arxiv:cond-mat/9908405,false
La1.80Sr0.20CuO4,,cuprate,30.2,1999,0,arxiv:cond-mat/9904340,false
Ba0.6K0.4BiO3,,bismuthate,30,1999,0,arxiv:cond-mat/9912160,false
La1.78Sr0.22CuO4,,cuprate,30,1999,0,arxiv:cond-mat/9909342,false
Ba0.63K0.37BiO3,,bismuthate,30,1999,0,arxiv:cond-mat/9912346,false
Rb3C60,,fulleride,30,1999,0,arxiv:cond-mat/9904257,true
La2-xSrxCu04,,Other,30,1999,0,arxiv:cond-mat/9903397,false
La2-xSrxCuO4,,cuprate,30,1999,0,arxiv:cond-mat/9903117,false
Bi2Sr1.70La0.30CuO6,,cuprate,30,1999,0,arxiv:cond-mat/9906268,false
RuSr2GdCu2O8,,cuprate,30,1999,0,arxiv:cond-mat/9910056,false
Ba1-xKxBiO3,,bismuthate,30,1999,0,arxiv:cond-mat/9903261,true
Bi2Sr1.43La0.57CuO6,,cuprate,29.2,1999,0,arxiv:cond-mat/9906268,false
Ba0.6K0.4BiO3,,bismuthate,29,1999,0,arxiv:cond-mat/9912160,false
La1.91Sr0.09CuO4,,cuprate,29,1999,0,arxiv:cond-mat/9902348,true
La1.90Sr0.10CuO4,,cuprate,29,1999,0,arxiv:cond-mat/9912453,false
La1.90Sr0.10CuO4,,cuprate,28.6,1999,0,arxiv:cond-mat/9904340,false
La1.90Sr0.10CuO4,,cuprate,28.5,1999,0,arxiv:cond-mat/9908217,false
La1.85Sr0.15CuO4,,cuprate,28,1999,0,arxiv:cond-mat/9911149,false
La2-xSrxCuO4,,cuprate,27.5,1999,0,arxiv:cond-mat/9903117,false
La1.89Sr0.11CuO4,,cuprate,27,1999,0,arxiv:cond-mat/9909342,false
NaxHfNCl,,Other,25.5,1999,0,arxiv:cond-mat/9903214,true
RuSr2GdCu2O8,,cuprate,25,1999,0,arxiv:cond-mat/9910056,false
Pr(1.85)Ce(0.15)CuO(4-y),,cuprate,24,1999,0,arxiv:cond-mat/9908320,true
Pr(1.85)Ce(0.15)CuO(4-y),,cuprate,24,1999,0,arxiv:cond-mat/9908320,false
Bi2Sr1.76La0.24CuO6,,cuprate,24,1999,0,arxiv:cond-mat/9906268,false
Nd(1.85)Ce(0.15)CuO(4-y),,cuprate,24,1999,0,arxiv:cond-mat/9908320,true
Nd(1.85)Ce(0.15)CuO(4-y),,cuprate,24,1999,0,arxiv:cond-mat/9908320,false
Bi1.6Pb0.4Sr2CuO6,,cuprate,23,1999,0,arxiv:cond-mat/9910430,true
La2-xSrxCuO4,,cuprate,22.4,1999,0,arxiv:cond-mat/9912493,false
La2-xSrxCuO4,,cuprate,22.11,1999,0,arxiv:cond-mat/9912493,false
La1.914Sr0.086CuO4,,cuprate,21.6,1999,0,arxiv:cond-mat/9912052,false
Bi2Sr1.34La0.66CuO6+δ,,cuprate,21.4,1999,0,arxiv:cond-mat/9906268,false
La2-xSrxCuO4,,cuprate,21.26,1999,0,arxiv:cond-mat/9912493,false
La2-xSrxCuO4,,cuprate,21.11,1999,0,arxiv:cond-mat/9912493,false
Y1-xPrxBa2Cu3O7-δ,,cuprate,21,1999,0,arxiv:cond-mat/9910174,false
Y0.47Pr0.53Ba2Cu3O7-δ,,cuprate,21,1999,0,arxiv:cond-mat/9902076,false
La2-xSrxCuO4,,cuprate,20.3,1999,0,arxiv:cond-mat/9903117,false
Bi1.6Pb0.4Sr2CuO6,,cuprate,20,1999,0,arxiv:cond-mat/9904390,false
La1.3Nd0.6Sr0.1CuO4,,cuprate,20,1999,0,arxiv:cond-mat/9910123,false
YBCO:Zn,,cuprate,20,1999,0,arxiv:cond-mat/9905424,true
La2-xSrxCuO4,,cuprate,19.68,1999,0,arxiv:cond-mat/9912493,false
La2-xSrxCuO4,,cuprate,19.52,1999,0,arxiv:cond-mat/9912493,false
La1.920Sr0.080CuO4,,cuprate,19.35,1999,0,arxiv:cond-mat/9912052,false
La1.93Sr0.07CuO4,,cuprate,19,1999,0,arxiv:cond-mat/9902348,true
La1.65Eu0.17Sr0.18CuO4,,cuprate,19,1999,0,arxiv:cond-mat/9910036,false
La2-xSrxCuO4,,cuprate,18.5,1999,0,arxiv:cond-mat/9912493,false
La2-xSrxCuO4,,cuprate,18.45,1999,0,arxiv:cond-mat/9912493,false
La1.75Sr0.25CuO4,,cuprate,18,1999,0,arxiv:cond-mat/9904340,false
La1.63Eu0.17Sr0.20CuO4,,cuprate,18,1999,0,arxiv:cond-mat/9910036,false
Bi2Sr1.26La0.74CuO6,,cuprate,17.3,1999,0,arxiv:cond-mat/9906268,false
S,,Other,17,1999,157,arxiv:cond-mat/9908467,true
S,,Other,17,1999,,arxiv:cond-mat/9912034,true
Y0.47Pr0.53Ba2Cu3O7-δ,,cuprate,17,1999,0,arxiv:cond-mat/9902076,false
Y1-xPrxBa2Cu3O7-δ,,cuprate,16.9,1999,0,arxiv:cond-mat/9910174,false
LuNi2B2C,,borocarbide,16.7,1999,0,arxiv:cond-mat/9902299,false
LuNi2B2C,,borocarbide,16.6,1999,0,arxiv:cond-mat/9910214,true
La1.92Sr0.08CuO4,,cuprate,16,1999,0,arxiv:cond-mat/9909342,false
La1.61Eu0.17Sr0.22CuO4,,cuprate,16,1999,0,arxiv:cond-mat/9910036,false
RuSr2GdCu2O8,,cuprate,16,1999,0,arxiv:cond-mat/9901084,false
LuNi2B2C,,borocarbide,15.82,1999,0,arxiv:cond-mat/9910087,true
LuNi2B2C,,borocarbide,15.56,1999,0,arxiv:cond-mat/9911305,false
YNi2B2C,,borocarbide,15.5,1999,0,arxiv:cond-mat/9910087,true
YNi2B2C,,borocarbide,15.5,1999,0,arxiv:cond-mat/9912435,false
YNi2B2C,,borocarbide,15.4,1999,0,arxiv:cond-mat/9902264,false
YNi2B2C,,borocarbide,15.3,1999,0,arxiv:cond-mat/9911324,false
La1.4Nd0.4Sr0.20CuO4,,cuprate,15,1999,0,arxiv:cond-mat/9902248,true
La1.75Sr0.25CuO4,,cuprate,15,1999,0,arxiv:cond-mat/9912453,false
La1.475Nd0.4Sr0.125CuO4,,cuprate,15,1999,0,arxiv:cond-mat/9907211,false
La1.6-xNd0.4SrxCuO4,,cuprate,15,1999,0,arxiv:cond-mat/9902157,false
LuNi2B2C,,borocarbide,14.7,1999,0,arxiv:cond-mat/9902299,false
YNi2B2C,,borocarbide,14.5,1999,0,arxiv:cond-mat/9908483,false
La1.68Eu0.17Sr0.15CuO4,,cuprate,14,1999,0,arxiv:cond-mat/9910036,false
S,,Other,14,1999,155,arxiv:cond-mat/9908467,true
La-dopedBi2Sr2CuOy,,cuprate,13,1999,0,arxiv:cond-mat/9906239,false
La1.59Eu0.17Sr0.24CuO4,,cuprate,13,1999,0,arxiv:cond-mat/9910036,false
S,,Other,12.3,1999,142,arxiv:cond-mat/9908467,true
Y(Ni0.8Pt0.2)2B2C,,Other,12.1,1999,0,arxiv:cond-mat/9902264,false
La1.94Sr0.06CuO4,,cuprate,12,1999,0,arxiv:cond-mat/9902201,false
LixZrNCl,,Other,12,1999,0,arxiv:cond-mat/9903214,true
Sr14-xCaxCu24O41,,cuprate,12,1999,3,arxiv:cond-mat/9906302,true
BaPb1-xBixO3,,bismuthate,12,1999,0,arxiv:cond-mat/9903261,true
S,,Other,11.8,1999,120,arxiv:cond-mat/9908467,true
S,,Other,11.7,1999,134,arxiv:cond-mat/9908467,true
κ-(ET)2Cu[N(CN)2]Br,,organic,11.6,1999,0,arxiv:cond-mat/9906060,false
κ-(BEDT-TTF)2Cu[N(CN)2]Br,,organic,11.5,1999,0,arxiv:cond-mat/9912031,false
kappa-(BEDT-TTF)2Cu[N(CN)2]Br,,Other,11.3,1999,0,arxiv:cond-mat/9911057,true
La1.45Nd0.4Sr0.15CuO4,,cuprate,11,1999,0,arxiv:cond-mat/9902248,true
La1.6-xNd0.4SrxCuO4,,cuprate,11,1999,0,arxiv:cond-mat/9902157,false
S,,Other,10.8,1999,104,arxiv:cond-mat/9908467,true
La1.70Sr0.30CuO4,,cuprate,10.2,1999,0,arxiv:cond-mat/9904340,false
S,,Other,10.1,1999,93,arxiv:cond-mat/9908467,true
κ-(BEDT-TTF)2Cu(SCN)2,,organic,10,1999,0,arxiv:cond-mat/9904186,false
κ-(ET)2X,,organic,10,1999,,arxiv:cond-mat/9908011,true
κ-(ET)2Cu(NCS)2,,organic,9.6,1999,0,arxiv:cond-mat/9906060,false
Bi2Sr2CuO6+δ,,cuprate,9.5,1999,0,arxiv:cond-mat/9906239,false
Nb,,elemental,9.2,1999,0,arxiv:cond-mat/9910065,false
kappa-(BEDT-TTF)2Cu(SCN)2,,Other,9.2,1999,0,arxiv:cond-mat/9911057,true
Nb,,elemental,9.1,1999,0,arxiv:cond-mat/9902334,false
La1.70Eu0.17Sr0.13CuO4,,cuprate,9,1999,0,arxiv:cond-mat/9910036,false
Nb,,elemental,8.9,1999,0,arxiv:cond-mat/9910118,false
La1.925Sr0.075CuO4,,cuprate,8.9,1999,0,arxiv:cond-mat/9912434,false
Ca3Rh4Sn13,,conventional,8.5,1999,0,arxiv:cond-mat/9911324,false
Nb,,elemental,8.35,1999,0,arxiv:cond-mat/9904089,false
Ca3Rh4Sn13,,conventional,8.18,1999,0,arxiv:cond-mat/9909297,false
La1.94Sr0.06CuO4,,cuprate,8,1999,0,arxiv:cond-mat/9909351,false
Nb,,elemental,7.75,1999,0,arxiv:cond-mat/9901045,false
NbSe2,,chalcogenide,7.3,1999,0,arxiv:cond-mat/9902264,false
Pb0.9Tl0.1,,Other,7.3,1999,0,arxiv:cond-mat/9907071,false
Pb,,elemental,7.186,1999,0,arxiv:cond-mat/9907410,false
HoNi2^11B2C,,Other,7.1,1999,0,arxiv:cond-mat/9906328,false
La1.94Sr0.06CuO4,,cuprate,7,1999,0,arxiv:cond-mat/9903005,false
La1.475Nd0.4Sr0.125CuO4,,cuprate,7,1999,0,arxiv:cond-mat/9907211,false
